tmdb_id,title,release_year,runtime_minutes,genres,vote_average,vote_count,tmdb_url
146,"Crouching Tiger, Hidden Dragon",2000,120,Adventure|Drama|Action|Romance,7.434,3416,https://www.themoviedb.org/movie/146
13689,Peaceful Warrior,2006,120,Drama,7.4,450,https://www.themoviedb.org/movie/13689
1023,Adam's Apples,2005,94,Drama|Comedy|Crime,7.432,740,https://www.themoviedb.org/movie/1023
758866,Drive My Car,2021,179,Drama,7.432,1404,https://www.themoviedb.org/movie/758866
193756,Lone Survivor,2013,121,War|Action|Drama,7.432,4566,https://www.themoviedb.org/movie/193756
42994,Memories,1995,113,Fantasy|Animation|Science Fiction,7.431,512,https://www.themoviedb.org/movie/42994
12780,Iron Monkey,1993,90,Action|Crime|Drama,7.431,318,https://www.themoviedb.org/movie/12780
10747,The Outlaw Josey Wales,1976,135,Western,7.431,1220,https://www.themoviedb.org/movie/10747
5781,That Obscure Object of Desire,1977,103,Comedy|Drama|Romance,7.431,421,https://www.themoviedb.org/movie/5781
973164,Ricky Gervais: SuperNature,2022,64,Comedy,7.4,310,https://www.themoviedb.org/movie/973164
15919,Marty,1955,90,Drama|Romance,7.43,419,https://www.themoviedb.org/movie/15919
4024,Last Year at Marienbad,1961,95,Drama|Romance,7.43,520,https://www.themoviedb.org/movie/4024
12207,The Legend of Drunken Master,1994,102,Action|Comedy,7.429,1023,https://www.themoviedb.org/movie/12207
394117,The Florida Project,2017,112,Drama,7.427,2965,https://www.themoviedb.org/movie/394117
101299,The Hunger Games: Catching Fire,2013,146,Adventure|Action|Science Fiction,7.428,17996,https://www.themoviedb.org/movie/101299
940,The Lady Vanishes,1938,96,Mystery|Thriller,7.426,984,https://www.themoviedb.org/movie/940
38985,Sorcerer,1977,122,Thriller|Adventure|Drama,7.4,613,https://www.themoviedb.org/movie/38985
13475,Star Trek,2009,127,Science Fiction|Action|Adventure,7.427,10200,https://www.themoviedb.org/movie/13475
466272,Once Upon a Time... in Hollywood,2019,162,Comedy|Drama|Thriller,7.4,14275,https://www.themoviedb.org/movie/466272
227306,Unbroken,2014,137,Drama|War,7.426,4256,https://www.themoviedb.org/movie/227306
217993,Justice League: War,2014,79,Animation|Action,7.426,1134,https://www.themoviedb.org/movie/217993
65218,Lemonade Mouth,2011,113,Drama|Comedy|Music|TV Movie,7.425,1071,https://www.themoviedb.org/movie/65218
11236,The Secret Garden,1993,102,Drama|Family|Fantasy,7.425,945,https://www.themoviedb.org/movie/11236
400160,The SpongeBob Movie: Sponge on the Run,2020,95,Family|Comedy|Adventure|Animation,7.4,2919,https://www.themoviedb.org/movie/400160
489418,In Safe Hands,2018,112,Drama,7.423,522,https://www.themoviedb.org/movie/489418
13188,Scrooge,1951,86,Fantasy|Drama,7.4,349,https://www.themoviedb.org/movie/13188
10437,The Muppet Christmas Carol,1992,86,Music|Comedy|Family|Fantasy|Drama,7.423,1082,https://www.themoviedb.org/movie/10437
9918,Glory Road,2006,118,Drama|History,7.423,763,https://www.themoviedb.org/movie/9918
9549,The Right Stuff,1983,193,Drama|History|Adventure,7.423,917,https://www.themoviedb.org/movie/9549
9426,The Fly,1986,96,Horror|Science Fiction,7.424,4747,https://www.themoviedb.org/movie/9426
4232,Scream,1996,112,Crime|Horror|Mystery,7.423,7528,https://www.themoviedb.org/movie/4232
1151031,Bring Her Back,2025,104,Horror,7.422,1152,https://www.themoviedb.org/movie/1151031
11829,Trinity Is Still My Name,1971,117,Comedy|Western,7.4,953,https://www.themoviedb.org/movie/11829
5558,The Phantom of Liberty,1974,104,Comedy,7.4,314,https://www.themoviedb.org/movie/5558
206487,Predestination,2014,98,Science Fiction|Thriller,7.421,6820,https://www.themoviedb.org/movie/206487
137106,The Lego Movie,2014,100,Animation|Family|Adventure|Comedy|Fantasy,7.421,8190,https://www.themoviedb.org/movie/137106
718930,Bullet Train,2022,126,Action|Comedy|Thriller,7.42,7033,https://www.themoviedb.org/movie/718930
340666,Nocturnal Animals,2016,117,Drama|Thriller,7.42,8067,https://www.themoviedb.org/movie/340666
10784,Cabaret,1972,124,Music|Drama|Romance,7.42,932,https://www.themoviedb.org/movie/10784
7294,The Man Without a Past,2002,97,Comedy|Drama|Romance,7.42,404,https://www.themoviedb.org/movie/7294
4584,Sense and Sensibility,1995,136,Drama|Romance,7.42,1771,https://www.themoviedb.org/movie/4584
853,Enemy at the Gates,2001,131,Drama|War|History|Romance,7.421,3875,https://www.themoviedb.org/movie/853
51828,One Day,2011,107,Drama|Romance,7.419,4420,https://www.themoviedb.org/movie/51828
8094,The Magdalene Sisters,2002,119,Drama|History,7.4,445,https://www.themoviedb.org/movie/8094
376290,Miss Sloane,2016,133,Drama|Crime|Thriller,7.418,1903,https://www.themoviedb.org/movie/376290
292011,Richard Jewell,2019,131,Drama,7.418,2631,https://www.themoviedb.org/movie/292011
284052,Doctor Strange,2016,115,Fantasy|Adventure|Action,7.418,22908,https://www.themoviedb.org/movie/284052
1653,The Motorcycle Diaries,2004,126,Drama,7.42,1369,https://www.themoviedb.org/movie/1653
1567,I Stand Alone,1999,89,Drama|Thriller,7.418,553,https://www.themoviedb.org/movie/1567
1523,The Last King of Scotland,2006,123,Drama,7.418,2265,https://www.themoviedb.org/movie/1523
242,The Godfather Part III,1990,162,Crime|Drama|Thriller,7.4,6580,https://www.themoviedb.org/movie/242
176,Saw,2004,103,Horror|Mystery|Crime,7.418,9730,https://www.themoviedb.org/movie/176
1263421,Baki Hanma VS Kengan Ashura,2024,60,Animation|Action|Fantasy,7.417,307,https://www.themoviedb.org/movie/1263421
988402,Humanist Vampire Seeking Consenting Suicidal Person,2023,91,Romance|Comedy|Fantasy|Horror,7.417,318,https://www.themoviedb.org/movie/988402
276624,I Am a Hero,2016,126,Action|Horror|Drama,7.417,477,https://www.themoviedb.org/movie/276624
190859,American Sniper,2014,133,War|Action,7.417,13335,https://www.themoviedb.org/movie/190859
19223,A Pure Formality,1994,111,Mystery|Thriller|Crime|Drama,7.417,373,https://www.themoviedb.org/movie/19223
16305,Sullivan's Travels,1941,91,Comedy|Romance|Adventure,7.4,489,https://www.themoviedb.org/movie/16305
13004,Barbie and the Diamond Castle,2008,78,Animation|Family,7.4,869,https://www.themoviedb.org/movie/13004
11031,This Is Spinal Tap,1984,82,Comedy|Music,7.417,1526,https://www.themoviedb.org/movie/11031
11030,Zelig,1983,79,Comedy,7.4,895,https://www.themoviedb.org/movie/11030
20558,Scooby-Doo! in Where's My Mummy?,2005,75,Mystery|Animation|Family|Adventure|Comedy|Fantasy,7.4,410,https://www.themoviedb.org/movie/20558
516486,Greyhound,2020,92,War|Action|Drama,7.415,3150,https://www.themoviedb.org/movie/516486
273481,Sicario,2015,122,Action|Crime|Thriller,7.415,9175,https://www.themoviedb.org/movie/273481
9461,Enter the Dragon,1973,102,Action,7.4,2002,https://www.themoviedb.org/movie/9461
1391,Y Tu Mamá También,2001,106,Drama|Romance,7.415,1654,https://www.themoviedb.org/movie/1391
839,Duel,1971,89,Action|Thriller|TV Movie,7.4,1978,https://www.themoviedb.org/movie/839
660000,Lost Illusions,2021,149,Drama|Romance|History,7.414,525,https://www.themoviedb.org/movie/660000
617653,The Last Duel,2021,153,History|Drama|Action,7.414,3653,https://www.themoviedb.org/movie/617653
508883,The Boy and the Heron,2023,124,Animation|Adventure|Fantasy|Family|Drama,7.4,2383,https://www.themoviedb.org/movie/508883
451480,The Guernsey Literary & Potato Peel Pie Society,2018,124,Romance|Drama|History,7.414,1363,https://www.themoviedb.org/movie/451480
76758,The Flowers of War,2011,146,Drama|History|War,7.416,854,https://www.themoviedb.org/movie/76758
14092,Ghost in the Shell 2.0,2008,85,Action|Animation|Drama|Crime|Mystery|Science Fiction|Thriller,7.4,441,https://www.themoviedb.org/movie/14092
11471,A Better Tomorrow,1986,95,Action|Crime|Drama,7.414,573,https://www.themoviedb.org/movie/11471
4174,Spellbound,1945,111,Thriller|Mystery|Romance,7.414,933,https://www.themoviedb.org/movie/4174
1061474,Superman,2025,130,Science Fiction|Adventure|Action,7.413,3791,https://www.themoviedb.org/movie/1061474
250219,I Can Quit Whenever I Want,2014,100,Comedy,7.413,1826,https://www.themoviedb.org/movie/250219
18917,Alice,1988,86,Animation|Fantasy|Adventure,7.413,335,https://www.themoviedb.org/movie/18917
4203,Women on the Verge of a Nervous Breakdown,1988,88,Comedy|Drama,7.4,957,https://www.themoviedb.org/movie/4203
3009,The Trial,1962,119,Crime|Drama|Mystery,7.413,534,https://www.themoviedb.org/movie/3009
823,Jin-Roh: The Wolf Brigade,1999,102,Animation|Drama|Romance|Thriller|Science Fiction,7.413,526,https://www.themoviedb.org/movie/823
592279,Kalashnikov AK-47,2020,105,War|History|Drama,7.4,336,https://www.themoviedb.org/movie/592279
165213,New World,2013,134,Thriller|Crime|Drama,7.412,504,https://www.themoviedb.org/movie/165213
39486,Secretariat,2010,123,Drama,7.412,620,https://www.themoviedb.org/movie/39486
26963,The Secret of Kells,2009,78,Animation|Family|Fantasy,7.412,748,https://www.themoviedb.org/movie/26963
13199,American Me,1992,125,Crime|Drama,7.412,380,https://www.themoviedb.org/movie/13199
5123,August Rush,2007,114,Family|Drama|Music,7.412,2776,https://www.themoviedb.org/movie/5123
492,Being John Malkovich,1999,113,Comedy|Drama|Fantasy,7.413,4600,https://www.themoviedb.org/movie/492
860159,Crush,2022,92,Comedy|Romance,7.411,471,https://www.themoviedb.org/movie/860159
565310,The Farewell,2019,100,Comedy|Drama,7.411,1485,https://www.themoviedb.org/movie/565310
466420,Killers of the Flower Moon,2023,206,Crime|History|Drama,7.411,3828,https://www.themoviedb.org/movie/466420
364433,They Call Me Jeeg,2016,112,Drama|Action|Science Fiction,7.411,2548,https://www.themoviedb.org/movie/364433
76589,Justice League: Doom,2012,77,Action|Animation|Science Fiction|Fantasy,7.411,908,https://www.themoviedb.org/movie/76589
768362,Missing,2023,111,Drama|Mystery|Thriller,7.41,1186,https://www.themoviedb.org/movie/768362
645886,The Unforgivable,2021,112,Drama|Crime,7.409,1933,https://www.themoviedb.org/movie/645886
26596,Johnny Guitar,1954,110,Western|Drama|Romance,7.4,450,https://www.themoviedb.org/movie/26596
11562,Crimes and Misdemeanors,1989,104,Comedy|Drama|Crime,7.408,918,https://www.themoviedb.org/movie/11562
575,The Experiment,2001,120,Drama|Thriller,7.408,1152,https://www.themoviedb.org/movie/575
644583,The Mauritanian,2021,129,Drama|Thriller,7.408,1207,https://www.themoviedb.org/movie/644583
374461,Mr. Church,2016,104,Drama,7.408,498,https://www.themoviedb.org/movie/374461
14257,Delusions of Grandeur,1971,108,Comedy|History,7.408,717,https://www.themoviedb.org/movie/14257
13403,Hedwig and the Angry Inch,2001,95,Comedy|Music|Drama,7.4,403,https://www.themoviedb.org/movie/13403
1359,American Psycho,2000,102,Thriller|Drama|Crime,7.409,11716,https://www.themoviedb.org/movie/1359
794,The Omen,1976,111,Horror|Thriller,7.408,2279,https://www.themoviedb.org/movie/794
994108,All of Us Strangers,2023,105,Romance|Drama|Fantasy,7.407,928,https://www.themoviedb.org/movie/994108
697843,Extraction 2,2023,122,Action|Thriller|Crime,7.407,2713,https://www.themoviedb.org/movie/697843
630220,18 Presents,2020,110,Drama|Family,7.407,702,https://www.themoviedb.org/movie/630220
312221,Creed,2015,133,Drama|Action,7.408,7735,https://www.themoviedb.org/movie/312221
6003,Romeo and Juliet,1968,138,Drama|Romance,7.4,706,https://www.themoviedb.org/movie/6003
4032,My Girl,1991,103,Comedy|Drama,7.406,2207,https://www.themoviedb.org/movie/4032
659959,Summer of 85,2020,101,Romance|Drama,7.406,876,https://www.themoviedb.org/movie/659959
87827,Life of Pi,2012,127,Adventure|Drama,7.406,13476,https://www.themoviedb.org/movie/87827
2767,The Lovers on the Bridge,1991,126,Drama|Romance,7.406,357,https://www.themoviedb.org/movie/2767
5723,Once,2007,85,Drama|Music|Romance,7.404,1397,https://www.themoviedb.org/movie/5723
639,When Harry Met Sally...,1989,96,Comedy|Romance|Drama,7.404,4375,https://www.themoviedb.org/movie/639
226,Boys Don't Cry,1999,118,Crime|Drama,7.403,1398,https://www.themoviedb.org/movie/226
37916,Swept Away,1974,110,Comedy|Drama|Romance,7.403,324,https://www.themoviedb.org/movie/37916
10474,The Basketball Diaries,1995,102,Drama|Crime,7.403,2112,https://www.themoviedb.org/movie/10474
760,The Mad Adventures of Rabbi Jacob,1973,100,Comedy,7.4,1016,https://www.themoviedb.org/movie/760
427,Mon Oncle,1958,118,Comedy,7.4,589,https://www.themoviedb.org/movie/427
582014,Promising Young Woman,2020,113,Thriller|Crime|Drama,7.402,3486,https://www.themoviedb.org/movie/582014
502897,Leto,2018,126,Music|Drama,7.4,325,https://www.themoviedb.org/movie/502897
250538,The Good Lie,2014,110,Drama,7.402,551,https://www.themoviedb.org/movie/250538
27632,Black Sunday,1960,86,Horror,7.402,575,https://www.themoviedb.org/movie/27632
814,An American Werewolf in London,1981,97,Comedy|Horror,7.401,2586,https://www.themoviedb.org/movie/814
432836,Memoir of a Murderer,2017,118,Crime|Mystery|Thriller,7.401,340,https://www.themoviedb.org/movie/432836
94329,The Raid,2012,101,Action|Thriller|Crime,7.402,3691,https://www.themoviedb.org/movie/94329
44012,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1976,202,Drama,7.4,365,https://www.themoviedb.org/movie/44012
1360,Frida,2002,123,Drama|Romance,7.4,2101,https://www.themoviedb.org/movie/1360
481432,Happy as Lazzaro,2018,128,Drama|Fantasy,7.4,739,https://www.themoviedb.org/movie/481432
463257,The Peanut Butter Falcon,2019,97,Adventure|Comedy|Drama,7.4,1528,https://www.themoviedb.org/movie/463257
429617,Spider-Man: Far From Home,2019,129,Action|Adventure|Science Fiction,7.4,16445,https://www.themoviedb.org/movie/429617
20982,Naruto Shippuden the Movie,2007,94,Animation|Action|Fantasy,7.4,1044,https://www.themoviedb.org/movie/20982
507505,El Angel,2018,115,Drama|Crime,7.4,564,https://www.themoviedb.org/movie/507505
37135,Tarzan,1999,88,Family|Adventure|Animation,7.399,7093,https://www.themoviedb.org/movie/37135
8681,Taken,2008,94,Action|Thriller,7.399,11725,https://www.themoviedb.org/movie/8681
166666,3096 Days,2013,111,Drama,7.4,957,https://www.themoviedb.org/movie/166666
2898,As Good as It Gets,1997,139,Drama|Comedy|Romance,7.398,3964,https://www.themoviedb.org/movie/2898
876716,Ciao Alberto,2021,7,Animation|Comedy|Family|Fantasy,7.4,686,https://www.themoviedb.org/movie/876716
840326,Sisu,2022,91,Action|War,7.4,2473,https://www.themoviedb.org/movie/840326
382748,Stargirl,2020,107,Comedy|Drama|Romance|Family,7.4,564,https://www.themoviedb.org/movie/382748
388,Inside Man,2006,129,Crime|Drama|Thriller,7.397,6105,https://www.themoviedb.org/movie/388
736074,"Batman: The Long Halloween, Part Two",2021,87,Animation|Mystery|Action|Crime,7.4,557,https://www.themoviedb.org/movie/736074
447332,A Quiet Place,2018,91,Horror|Drama|Science Fiction,7.396,14876,https://www.themoviedb.org/movie/447332
290542,You're Not You,2014,104,Drama,7.4,817,https://www.themoviedb.org/movie/290542
10849,The Purple Rose of Cairo,1985,82,Fantasy|Comedy|Romance,7.4,1092,https://www.themoviedb.org/movie/10849
3085,His Girl Friday,1940,92,Comedy|Romance,7.396,888,https://www.themoviedb.org/movie/3085
626,Un Chien Andalou,1929,16,Horror,7.395,1359,https://www.themoviedb.org/movie/626
11416,The Mission,1986,126,Adventure|Drama|Action|History,7.394,1475,https://www.themoviedb.org/movie/11416
874300,South Park: Post COVID: The Return of COVID,2021,62,Animation|Comedy|TV Movie,7.393,453,https://www.themoviedb.org/movie/874300
11481,Repulsion,1965,105,Drama|Thriller|Horror,7.393,1056,https://www.themoviedb.org/movie/11481
2690,Irma la Douce,1963,147,Romance|Comedy,7.4,445,https://www.themoviedb.org/movie/2690
1075794,Leo,2023,102,Animation|Comedy|Family,7.4,1280,https://www.themoviedb.org/movie/1075794
736069,Justice Society: World War II,2021,84,Animation|War|Science Fiction,7.391,589,https://www.themoviedb.org/movie/736069
265712,Stand by Me Doraemon,2014,94,Animation|Adventure|Science Fiction|Drama|Family|Fantasy,7.4,569,https://www.themoviedb.org/movie/265712
771077,Rise,2022,117,Comedy|Drama|Family,7.39,444,https://www.themoviedb.org/movie/771077
380225,Like Crazy,2016,116,Drama|Comedy,7.39,890,https://www.themoviedb.org/movie/380225
46838,Tucker and Dale vs. Evil,2010,89,Comedy|Horror,7.391,2976,https://www.themoviedb.org/movie/46838
1923,Twin Peaks: Fire Walk with Me,1992,135,Drama|Mystery|Horror,7.391,2122,https://www.themoviedb.org/movie/1923
350,The Devil Wears Prada,2006,109,Drama|Comedy,7.4,12590,https://www.themoviedb.org/movie/350
303483,Once in a Lifetime,2014,105,Drama,7.389,324,https://www.themoviedb.org/movie/303483
813258,Monster Pets: A Hotel Transylvania Short,2021,6,Animation|Comedy|Fantasy,7.4,405,https://www.themoviedb.org/movie/813258
18333,Hour of the Wolf,1968,88,Drama|Horror,7.388,525,https://www.themoviedb.org/movie/18333
11545,Rushmore,1998,93,Comedy|Drama,7.389,2618,https://www.themoviedb.org/movie/11545
153,Lost in Translation,2003,102,Drama|Romance|Comedy,7.388,7736,https://www.themoviedb.org/movie/153
851303,Waiting for Bojangles,2021,124,Drama|Comedy|Romance,7.387,335,https://www.themoviedb.org/movie/851303
476299,Ghostland,2018,91,Horror|Mystery|Thriller,7.387,2564,https://www.themoviedb.org/movie/476299
22803,Law Abiding Citizen,2009,109,Drama|Crime|Thriller,7.387,5458,https://www.themoviedb.org/movie/22803
11230,Drunken Master,1978,111,Action|Comedy,7.387,1033,https://www.themoviedb.org/movie/11230
5967,The Umbrellas of Cherbourg,1964,92,Drama|Romance,7.4,849,https://www.themoviedb.org/movie/5967
273895,Selma,2014,127,History|Drama,7.386,2271,https://www.themoviedb.org/movie/273895
37094,Falling Down,1993,113,Crime|Drama|Thriller,7.386,3908,https://www.themoviedb.org/movie/37094
10857,When the Wind Blows,1986,84,Animation|War|Science Fiction,7.4,308,https://www.themoviedb.org/movie/10857
8810,Mad Max 2,1981,96,Adventure|Action|Thriller|Science Fiction,7.387,3999,https://www.themoviedb.org/movie/8810
1847,The Long Goodbye,1973,112,Mystery|Drama|Crime,7.39,721,https://www.themoviedb.org/movie/1847
855,Black Hawk Down,2001,145,Action|War|History,7.386,6099,https://www.themoviedb.org/movie/855
290762,Miss You Already,2015,112,Comedy|Drama,7.385,677,https://www.themoviedb.org/movie/290762
20312,Interstate 60,2002,116,Adventure|Comedy|Fantasy|Drama,7.385,738,https://www.themoviedb.org/movie/20312
9662,The Triplets of Belleville,2003,80,Animation|Comedy|Drama|Family,7.385,1001,https://www.themoviedb.org/movie/9662
508763,A Dog's Way Home,2019,96,Drama|Adventure|Family,7.384,1159,https://www.themoviedb.org/movie/508763
293670,The Wailing,2016,156,Horror|Mystery,7.4,1924,https://www.themoviedb.org/movie/293670
